Year,Crop,District,Block_name,grand_total_production,grand_total_area,Rain_fall_actual(mm),Rain_fall_deviation(%),Temp_max(C),Temp_min(C),Yield,Temp_mean(C),Tbase,GDD_Year
2021,Paddy,THRISSUR,Cherpu,5486.772,1298.05,3303.0,0.25,37.7,19.4,4.226934247525134,28.55,14,14.55
2021,Paddy,THRISSUR,Chowannur,12108.532,3094.25,2966.5,0.17,37.7,18.7,3.9132364870323983,28.200000000000003,14,14.200000000000003
2021,Paddy,THRISSUR,Irinjalakuda,5393.345,1345.13,3248.0,0.17,37.7,19.6,4.009534394445146,28.650000000000002,14,14.650000000000002
2021,Paddy,THRISSUR,Kodakara,3032.59,961.24,3128.9,0.41,37.7,19.5,3.154872872539636,28.6,14,14.600000000000001
2021,Paddy,THRISSUR,Mala,2659.912,1003.16,3235.2,0.1,37.7,20.0,2.6515331552294747,28.85,14,14.850000000000001
2021,Paddy,THRISSUR,Mathilakam,25.815,33.55,3257.3,0.12,37.7,19.8,0.7694485842026827,28.75,14,14.75
2021,Paddy,THRISSUR,Mullassery,7945.675,1588.54,3206.0,0.17,37.7,19.1,5.0018727888501395,28.400000000000002,14,14.400000000000002
2021,Paddy,THRISSUR,Ollukkara,935.736,296.28,3057.6,0.32,37.7,19.1,3.1582827055488054,28.400000000000002,14,14.400000000000002
2021,Paddy,THRISSUR,Pazhayanoor,7229.286,2537.02,2605.0,0.19,37.7,18.5,2.849518726695099,28.1,14,14.100000000000001
2021,Paddy,THRISSUR,Puzhakal,11046.201,2807.64,3224.9,0.21,37.7,19.0,3.9343366670940716,28.35,14,14.350000000000001
2021,Paddy,THRISSUR,Thalikulam,0.0,5.06,3275.8,0.19,37.7,19.4,0.0,28.55,14,14.55
2021,Paddy,THRISSUR,Vellangallur,2033.714,789.45,3270.4,0.11,37.7,19.8,2.5761150167838367,28.75,14,14.75
2021,Paddy,THRISSUR,Wadakkanchery,5562.045,1456.15,2926.1,0.16,37.7,18.5,3.819692339388112,28.1,14,14.100000000000001
2021,Paddy,WAYANAD,Kalpetta,2772.119,943.66,3129.1,0.38,32.0,11.0,2.937624780111481,21.5,14,7.5
2021,Paddy,WAYANAD,Mananthawady,3424.472,1365.86,3283.4,0.83,32.0,15.8,2.5071910737557292,23.9,14,9.899999999999999
2021,Paddy,WAYANAD,Panamaram,7738.577,2549.88,2683.0,0.99,32.0,11.0,3.0348788962617848,21.5,14,7.5
2021,Paddy,WAYANAD,Sulthanbathery,7077.704,2367.97,2675.2,1.03,32.0,11.0,2.988933136821835,21.5,14,7.5
2021,Pepper,TRIVANDRUM,Athiyannoor,11.613,35.19,3031.5,1.03,34.0,21.2,0.3300085251491901,27.6,10,17.6
2021,Pepper,TRIVANDRUM,Chirayinkeezhu,23.145,63.76,2557.0,0.24,34.0,21.5,0.36300188205771644,27.75,10,17.75
2021,Pepper,TRIVANDRUM,Kilimanoor,103.013,358.93,2629.7,0.33,34.0,21.6,0.2870002507452707,27.8,10,17.8
2021,Pepper,TRIVANDRUM,Nedumangad,32.806,93.73,2895.1,0.86,34.0,21.4,0.35000533447135385,27.7,10,17.7
2021,Pepper,TRIVANDRUM,Nemom,30.432,145.61,3062.1,1.0,34.0,21.3,0.20899663484650777,27.65,10,17.65
2021,Pepper,TRIVANDRUM,Parassala,18.71,97.96,3199.9,1.03,34.0,21.2,0.19099632503062478,27.6,10,17.6
2021,Pepper,TRIVANDRUM,Perumkadavila,55.274,178.88,3217.3,1.03,34.0,21.3,0.30900044722719144,27.65,10,17.65
2021,Pepper,TRIVANDRUM,Pothencode,36.686,56.44,2593.7,0.38,34.0,21.4,0.65,27.7,10,17.7
2021,Pepper,TRIVANDRUM,Vamanapuram,77.289,170.24,3083.7,1.03,34.0,21.5,0.454000234962406,27.75,10,17.75
2021,Pepper,TRIVANDRUM,Varkala,39.95,125.63,2519.8,0.2,34.0,21.6,0.31799729364005414,27.8,10,17.8
2021,Pepper,TRIVANDRUM,Vellanad,42.679,133.79,3267.0,1.03,34.0,21.4,0.31899992525599824,27.7,10,17.7
2021,Pepper,KOZHIKODE,Balussery,77.461,506.28,3715.0,0.35,35.6,20.0,0.15300031603065498,27.8,10,17.8
2021,Pepper,KOZHIKODE,Chelannur,19.207,118.56,3673.5,0.27,35.6,20.0,0.1620023616734143,27.8,10,17.8
2021,Pepper,KOZHIKODE,Koduvally,123.521,457.49,3338.5,0.28,35.6,20.0,0.26999715840783406,27.8,10,17.8
2021,Pepper,KOZHIKODE,Kozhikode,4.136,29.13,3603.4,0.21,35.6,20.0,0.14198420871953313,27.8,10,17.8
2021,Pepper,KOZHIKODE,Kunnamangalam,54.699,206.41,3416.5,0.32,35.6,20.0,0.26500169565428033,27.8,10,17.8
2021,Pepper,KOZHIKODE,Kunnummel,85.96,342.47,4244.9,0.73,35.4,19.0,0.25100008759891373,27.2,10,17.2
2021,Pepper,KOZHIKODE,Melady,15.332,70.98,4243.6,0.46,35.4,19.7,0.2160045083122006,27.549999999999997,10,17.549999999999997
2021,Pepper,KOZHIKODE,Panthalayani,30.094,107.48,3968.6,0.39,35.4,18.6,0.2799962783773725,27.0,10,17.0
2021,Pepper,KOZHIKODE,Perambra,104.936,450.37,3989.8,0.47,35.2,20.0,0.23299953371672183,27.6,10,17.6
2021,Pepper,KOZHIKODE,Thodannur,51.732,241.74,4327.0,0.57,35.2,20.3,0.21399851079672375,27.75,10,17.75
2021,Pepper,KOZHIKODE,Thuneri,203.379,425.48,4327.0,0.71,35.2,21.2,0.47799896587383656,28.200000000000003,10,18.200000000000003
2021,Pepper,KOZHIKODE,Vatakara,12.728,78.57,4327.0,0.37,35.2,21.6,0.16199567264859363,28.400000000000002,10,18.400000000000002
2021,Pepper,ALAPPUZHA,Ambalapuzha,4.395,30.31,3188.5,0.19,33.2,21.9,0.14500164962058726,27.55,10,17.55
2021,Pepper,ALAPPUZHA,Aryad,7.733,42.49,3335.6,0.2,33.2,21.8,0.181995763709108,27.5,10,17.5
2021,Pepper,ALAPPUZHA,Bharanikkavu,21.048,100.23,3375.6,0.27,33.2,22.2,0.2099970068841664,27.700000000000003,10,17.700000000000003
2021,Pepper,ALAPPUZHA,Champakkulam,0.322,4.95,3197.5,0.15,33.2,22.0,0.06505050505050505,27.6,10,17.6
2021,Pepper,ALAPPUZHA,Chengannur,18.825,61.72,3456.1,0.3,33.0,22.4,0.30500648088139987,27.7,10,17.7
2021,Pepper,ALAPPUZHA,Harippad,5.204,42.31,3237.4,0.25,33.2,22.1,0.12299692744032142,27.650000000000002,10,17.650000000000002
2021,Pepper,ALAPPUZHA,Kanjikuzhy,5.823,51.53,3498.3,0.22,33.2,21.6,0.11300213467882787,27.400000000000002,10,17.400000000000002
2021,Pepper,ALAPPUZHA,Mavelikkara,4.006,19.93,3345.6,0.29,33.0,22.2,0.2010035122930256,27.6,10,17.6
2021,Pepper,ALAPPUZHA,Muthukulam,21.267,115.58,3207.9,0.24,33.2,22.0,0.1840024225644575,27.6,10,17.6
2021,Pepper,ALAPPUZHA,Pattanakkad,8.865,46.66,3730.9,0.33,33.2,21.3,0.18999142734676383,27.25,10,17.25
2021,Pepper,ALAPPUZHA,Thycattussery,2.578,17.9,3773.7,0.33,33.2,21.3,0.14402234636871508,27.25,10,17.25
2021,Pepper,ALAPPUZHA,Veliyanad,0.309,4.23,3216.8,0.13,33.2,22.2,0.07304964539007092,27.700000000000003,10,17.700000000000003
2021,Pepper,ERNAKULAM,Alangad,2.625,24.76,3218.2,0.09,35.0,20.4,0.10601777059773829,27.7,10,17.7
2021,Pepper,ERNAKULAM,Angamaly,28.173,199.81,3641.9,0.3,35.0,20.2,0.14099894900155147,27.6,10,17.6
2021,Pepper,ERNAKULAM,Edappally,12.355,62.4,3463.8,0.17,35.0,20.6,0.1979967948717949,27.8,10,17.8
2021,Pepper,ERNAKULAM,Koovappady,28.83,113.06,3996.9,0.36,35.0,20.6,0.2549973465416593,27.8,10,17.8
2021,Pepper,ERNAKULAM,Kothamangalam,67.945,221.32,4221.8,0.41,35.0,20.8,0.3069989155973251,27.9,10,17.9
2021,Pepper,ERNAKULAM,Mulanthuruthy,48.262,76.87,3981.9,0.25,35.0,21.2,0.6278392090542474,28.1,10,18.1
2021,Pepper,ERNAKULAM,Muvattupuzha,23.83,160.34,4327.0,0.37,35.0,21.3,0.1486216789322689,28.15,10,18.15
2021,Pepper,ERNAKULAM,Palluruthy,1.517,13.31,3798.2,0.31,35.4,21.0,0.11397445529676933,28.2,10,18.2
2021,Pepper,ERNAKULAM,Pampakuda,34.667,145.05,4148.6,0.29,35.4,21.5,0.2390003447087211,28.45,10,18.45
2021,Pepper,ERNAKULAM,Parakkadavu,32.138,168.26,3258.2,0.11,35.4,20.3,0.19100202068227742,27.85,10,17.85
2021,Pepper,ERNAKULAM,Paravur,2.791,56.96,3202.3,0.09,35.4,20.3,0.048999297752808986,27.85,10,17.85
2021,Pepper,ERNAKULAM,Vadavucode,52.573,170.14,4020.2,0.26,35.4,21.0,0.3089984718467145,28.2,10,18.2
2021,Pepper,ERNAKULAM,Vazhakulam,34.003,141.68,3658.3,0.16,35.4,20.6,0.23999858836815358,28.0,10,18.0
2021,Pepper,ERNAKULAM,Vypin,6.035,28.6,3310.8,0.12,35.4,20.4,0.21101398601398602,27.9,10,17.9
2021,Pepper,IDUKKI,Adimali,3188.137,7069.04,3639.0,0.4,28.5,21.3,0.45099999434152305,24.9,10,14.899999999999999
2021,Pepper,IDUKKI,Azhutha,4305.991479999997,7850.4,3168.7,0.96,28.5,22.2,0.6179999745235911,25.35,10,15.350000000000001
2021,Pepper,IDUKKI,Devikulam,978.089,2212.87,2660.6,0.56,28.5,20.5,0.4420002078748413,24.5,10,14.5
2021,Pepper,IDUKKI,Elamdesam,63.934,230.81,4195.2,0.43,28.5,21.7,0.27699839694987216,25.1,10,15.100000000000001
2021,Pepper,IDUKKI,Idukki,2565.795,5727.22,3503.8,0.62,28.5,22.0,0.4480000768261041,25.25,10,15.25
2021,Pepper,IDUKKI,Kattapana,3559.511,6311.19,2627.4,0.64,28.5,22.0,0.5639999746482043,25.25,10,15.25
2021,Pepper,IDUKKI,Nedumkandam,3593.103,7944.199999999996,2397.3,0.94,28.5,21.4,0.33999999999999997,24.95,10,14.95
2021,Pepper,IDUKKI,Thodupuzha,83.337,148.55,4217.6,0.29,28.5,21.8,0.5610030292830697,25.15,10,15.149999999999999
2021,Pepper,KANNUR,Edakkad,90.913,178.26,4327.0,0.35,36.6,24.4,0.510002243913385,30.5,10,20.5
2021,Pepper,KANNUR,Irikkur,302.203,557.57,4327.0,0.58,34.0,24.1,0.5420001076098068,29.05,10,19.05
2021,Pepper,KANNUR,Iritty,135.313,443.65,3958.0,0.73,34.0,22.8,0.30499943649273076,28.4,10,18.4
2021,Pepper,KANNUR,Kalliassery,50.367,182.49,4327.0,0.33,36.0,24.6,0.27599868485944434,30.3,10,20.3
2021,Pepper,KANNUR,Kannur,8.281,41.2,4327.0,0.33,36.6,24.5,0.20099514563106796,30.55,10,20.55
2021,Pepper,KANNUR,Kuthuparamba,153.731,332.75,4256.6,0.32,36.0,23.7,0.46200150262960177,29.85,10,19.85
2021,Pepper,KANNUR,Panoor,30.405,137.58,4327.0,0.36,36.0,22.7,0.2209986916703009,29.35,10,19.35
2021,Pepper,KANNUR,Payyannur,225.588,528.31,4327.0,0.12,36.0,24.5,0.4269992996536125,30.25,10,20.25
2021,Pepper,KANNUR,Peravur,205.755,523.55,3750.0,0.86,36.0,21.0,0.39299971349441315,28.5,10,18.5
2021,Pepper,KANNUR,Taliparamba,264.827,711.9,4327.0,0.4,36.0,24.5,0.37200028093833404,30.25,10,20.25
2021,Pepper,KANNUR,Thalassery,57.1,173.03,4266.0,0.32,36.0,23.9,0.33000057793446225,29.95,10,19.95
2021,Pepper,KASARAGOD,Kanhangad,110.882,201.97,4327.0,0.23,35.5,24.6,0.549002327078279,30.05,10,20.05
2021,Pepper,KASARAGOD,Karaduka,537.091,1063.55,4327.0,0.23,35.5,23.9,0.5049983545672512,29.7,10,19.7
2021,Pepper,KASARAGOD,Kasaragod,194.749,366.07,4327.0,0.35,35.5,23.6,0.5319993443876854,29.55,10,19.55
2021,Pepper,KASARAGOD,Manjeswar,101.296,553.53,4327.0,0.17,35.5,23.2,0.1830000180658682,29.35,10,19.35
2021,Pepper,KASARAGOD,Nileshwar,57.701,178.09,4327.0,0.04,35.5,24.4,0.3239991015778539,29.95,10,19.95
2021,Pepper,KASARAGOD,Parappa,582.311,724.27,4327.0,0.15,35.5,24.5,0.8039971281428198,30.0,10,20.0
2021,Pepper,KOLLAM,Anchal,232.678,557.98,2691.3,0.56,34.0,21.7,0.41700060934083655,27.85,10,17.85
2021,Pepper,KOLLAM,Chadayamangalam,137.417,351.45,2829.0,0.48,34.0,21.7,0.39100014226774793,27.85,10,17.85
2021,Pepper,KOLLAM,Chavara,21.493,101.38,3069.1,0.37,34.0,21.8,0.21200434010652988,27.9,10,17.9
2021,Pepper,KOLLAM,Chittumala,31.085,159.41,3127.1,0.25,34.0,21.8,0.19500031365660875,27.9,10,17.9
2021,Pepper,KOLLAM,Ithikkara,45.845,220.41,2769.5,0.28,34.0,21.7,0.20799872964021596,27.85,10,17.85
2021,Pepper,KOLLAM,Kottarakara,37.882,131.08,3543.0,0.34,34.0,21.9,0.2889990845285321,27.95,10,17.95
2021,Pepper,KOLLAM,Mukhathala,28.119,129.58,3020.7,0.19,34.0,21.7,0.21700108041364405,27.85,10,17.85
2021,Pepper,KOLLAM,Oachira,17.625,95.27,3218.9,0.43,34.0,21.9,0.18500052482418392,27.95,10,17.95
2021,Pepper,KOLLAM,Pathanapuram,59.464,158.15,3374.6,0.5,34.0,22.1,0.37599747075561174,28.05,10,18.05
2021,Pepper,KOLLAM,Sasthamcotta,80.937,412.94,3259.4,0.31,34.0,22.0,0.19600184046108393,28.0,10,18.0
2021,Pepper,KOLLAM,Vettikavala,82.323,242.84,3665.2,0.39,34.0,22.0,0.3390009883050568,28.0,10,18.0
2021,Pepper,KOTTAYAM,Erattupetta,149.966,471.59,4257.1,0.31,38.0,22.8,0.31800080578468587,30.4,10,20.4
2021,Pepper,KOTTAYAM,Etumanoor,12.46,57.42,3435.6,0.13,38.0,22.1,0.21699756182514804,30.05,10,20.05
2021,Pepper,KOTTAYAM,Kaduthuruthy,30.305,127.33,3838.4,0.18,38.0,21.7,0.23800361266001727,29.85,10,19.85
2021,Pepper,KOTTAYAM,Kanjirappally,108.537,341.31,4119.9,0.3,38.0,22.9,0.31800123055286983,30.45,10,20.45
2021,Pepper,KOTTAYAM,Lalam,107.905,277.39,3975.4,0.19,38.0,22.5,0.38900104545946146,30.25,10,20.25
2021,Pepper,KOTTAYAM,Madappally,60.19,169.55,3379.7,0.19,38.0,22.6,0.3549985255086995,30.3,10,20.3
2021,Pepper,KOTTAYAM,Pallom,71.67,249.72,3483.0,0.19,38.0,22.6,0.2870014416146084,30.3,10,20.3
2021,Pepper,KOTTAYAM,Pampady,120.111,358.54,3788.4,0.12,38.0,22.9,0.3350002789089083,30.45,10,20.45
2021,Pepper,KOTTAYAM,Uzhavoor,139.394,315.37,3807.6,0.16,38.0,22.0,0.4420014586041792,30.0,10,20.0
2021,Pepper,KOTTAYAM,Vaikom,92.252,41.99,3726.3,0.15,38.0,21.6,2.196999285544177,29.8,10,19.8
2021,Pepper,KOTTAYAM,Vazhoor,60.676,245.65,3811.9,0.07,38.0,22.9,0.24700183187461835,30.45,10,20.45
2021,Pepper,MALAPPURAM,Arecode,81.948,255.29,2959.0,0.18,34.0,19.0,0.3209996474597516,26.5,10,16.5
2021,Pepper,MALAPPURAM,Kalikavu,28.434,152.87,2472.2,0.34,34.0,19.0,0.18600117747105382,26.5,10,16.5
2021,Pepper,MALAPPURAM,Kondotty,30.965,113.01,3300.0,0.28,34.0,19.0,0.2740023006813556,26.5,10,16.5
2021,Pepper,MALAPPURAM,Kuttippuram,67.056,254.0,2907.0,0.12,34.0,17.8,0.264,25.9,10,15.899999999999999
2021,Pepper,MALAPPURAM,Malappuram,36.083,167.83,2930.3,0.13,34.0,17.0,0.2149973187153667,25.5,10,15.5
2021,Pepper,MALAPPURAM,Mankada,24.584,182.1,2890.7,0.16,34.0,17.2,0.13500274574409665,25.6,10,15.600000000000001
2021,Pepper,MALAPPURAM,Nilamboor,16.54,111.76,2695.9,0.16,34.0,19.0,0.14799570508231924,26.5,10,16.5
2021,Pepper,MALAPPURAM,Perintalmanna,68.081,420.25,2916.9,0.21,34.0,17.0,0.16200118976799524,25.5,10,15.5
2021,Pepper,MALAPPURAM,Perumpadappa,44.113,108.12,2960.4,0.19,34.0,18.7,0.40800036995930444,26.35,10,16.35
2021,Pepper,MALAPPURAM,Ponnani,23.15,74.92,2938.2,0.18,34.0,18.4,0.3089962626801922,26.2,10,16.2
2021,Pepper,MALAPPURAM,Tanur,9.777,55.55,3048.3,0.16,34.0,18.0,0.176003600360036,26.0,10,16.0
2021,Pepper,MALAPPURAM,Tirur,7.967,44.44,2956.1,0.16,34.0,18.2,0.17927542754275427,26.1,10,16.1
2021,Pepper,MALAPPURAM,Tirurangadi,4.088,35.25,3262.5,0.21,34.0,17.7,0.11597163120567376,25.85,10,15.850000000000001
2021,Pepper,MALAPPURAM,Vengara,44.711,122.16,3073.9,0.17,34.0,17.4,0.36600360183366076,25.7,10,15.7
2021,Pepper,MALAPPURAM,Wandoor,78.194,214.23,2657.8,0.1,34.0,19.0,0.3650002333940158,26.5,10,16.5
2021,Pepper,PALAKKAD,Alathur,100.194,190.48,2416.2,0.37,38.7,18.9,0.5260079798404033,28.8,10,18.8
2021,Pepper,PALAKKAD,Attappady,564.12,915.78,2092.1,0.77,38.5,21.2,0.6159994758566468,29.85,10,19.85
2021,Pepper,PALAKKAD,Chittur,4.03,10.36,1675.5,0.4,38.5,18.6,0.38899613899613905,28.55,10,18.55
2021,Pepper,PALAKKAD,Kollengode,4.055,14.43,1803.2,0.26,38.0,19.1,0.281011781011781,28.55,10,18.55
2021,Pepper,PALAKKAD,Kuzhalmannam,11.337,64.42,2073.9,0.23,38.0,18.4,0.17598571872089414,28.2,10,18.2
2021,Pepper,PALAKKAD,Malampuzha,3.732,18.85,2130.1,0.75,37.4,18.0,0.1979840848806366,27.7,10,17.7
2021,Pepper,PALAKKAD,Mannarkkad,174.012,424.42,2764.9,0.5,37.4,18.0,0.4099995287686725,27.7,10,17.7
2021,Pepper,PALAKKAD,Nemmara,33.468,100.21,2275.1,0.34,37.0,19.3,0.33397864484582385,28.15,10,18.15
2021,Pepper,PALAKKAD,Ottapalam,71.97,282.24,2834.3,0.27,36.9,18.0,0.2549957482993197,27.45,10,17.45
2021,Pepper,PALAKKAD,Palakkad,12.958,62.0,2465.9,0.41,38.2,18.0,0.209,28.1,10,18.1
2021,Pepper,PALAKKAD,Pattambi,53.089,188.26,2956.6,0.19,36.0,18.0,0.28199830022309574,27.0,10,17.0
2021,Pepper,PALAKKAD,Sreekrishnapuram,70.067,264.4,2868.9,0.53,36.0,18.0,0.2650037821482602,27.0,10,17.0
2021,Pepper,PALAKKAD,Thrithala,45.744,185.95,2949.7,0.18,36.0,18.3,0.24600161333691853,27.15,10,17.15
2021,Pepper,PATHANAMTHITTA,Elanthoor,41.862,131.23,3613.2,0.29,35.0,22.5,0.31899718052274634,28.75,10,18.75
2021,Pepper,PATHANAMTHITTA,Koipuram,32.432,124.26,4217.6,0.29,35.0,22.9,0.26100112666988573,28.95,10,18.95
2021,Pepper,PATHANAMTHITTA,Konni,47.85,189.13,3294.5,1.03,35.0,22.2,0.25300058161053246,28.6,10,18.6
2021,Pepper,PATHANAMTHITTA,Mallappally,56.928,229.55,3648.4,0.05,35.0,23.0,0.24799825746024828,29.0,10,19.0
2021,Pepper,PATHANAMTHITTA,Pandalam,33.904,104.32,3527.1,0.26,35.0,22.5,0.32500000000000007,28.75,10,18.75
2021,Pepper,PATHANAMTHITTA,Parakodu,110.412,174.98,3635.2,0.41,35.0,22.2,0.630997828323237,28.6,10,18.6
2021,Pepper,PATHANAMTHITTA,Pulikeezh,7.486,30.68,3381.5,0.27,35.0,22.4,0.2440026075619296,28.7,10,18.7
2021,Pepper,PATHANAMTHITTA,Ranni,74.575,289.05,3731.6,1.03,35.0,22.4,0.25800034596090643,28.7,10,18.7
2021,Pepper,THRISSUR,Anthikad,6.214,36.99,3308.6,0.23,37.7,19.4,0.16799134901324683,28.55,10,18.55
2021,Pepper,THRISSUR,Chalakudy,76.006,219.67,3237.9,0.13,37.7,19.9,0.3460008194109346,28.8,10,18.8
2021,Pepper,THRISSUR,Chavakkad,3.182,15.52,3038.7,0.18,37.7,18.9,0.20502577319587628,28.3,10,18.3
2021,Pepper,THRISSUR,Cherpu,2.498,27.45,3303.0,0.25,37.7,19.4,0.09100182149362478,28.55,10,18.55
2021,Pepper,THRISSUR,Chowannur,20.702,91.2,2966.5,0.17,37.7,18.7,0.22699561403508772,28.200000000000003,10,18.200000000000003
2021,Pepper,THRISSUR,Irinjalakuda,11.39,60.91,3248.0,0.17,37.7,19.6,0.18699720899688066,28.650000000000002,10,18.650000000000002
2021,Pepper,THRISSUR,Kodakara,35.311,133.25,3128.9,0.41,37.7,19.5,0.26499812382739213,28.6,10,18.6
2021,Pepper,THRISSUR,Mala,60.483,189.01,3235.2,0.1,37.7,20.0,0.31999894185492833,28.85,10,18.85
2021,Pepper,THRISSUR,Mathilakam,3.352,29.66,3257.3,0.12,37.7,19.8,0.11301416048550235,28.75,10,18.75
2021,Pepper,THRISSUR,Mullassery,4.592,31.45,3206.0,0.17,37.7,19.1,0.14600953895071542,28.400000000000002,10,18.400000000000002
2021,Pepper,THRISSUR,Ollukkara,12.959,60.84,3057.6,0.32,37.7,19.1,0.21300131492439184,28.400000000000002,10,18.400000000000002
2021,Pepper,THRISSUR,Pazhayanoor,83.433,223.68,2605.0,0.19,37.7,18.5,0.3730016094420601,28.1,10,18.1
2021,Pepper,THRISSUR,Puzhakal,9.818,46.31,3224.9,0.21,37.7,19.0,0.21200604621032174,28.35,10,18.35
2021,Pepper,THRISSUR,Thalikulam,0.842,11.7,3275.8,0.19,37.7,19.4,0.07196581196581196,28.55,10,18.55
2021,Pepper,THRISSUR,Vellangallur,20.804,72.74,3270.4,0.11,37.7,19.8,0.28600494913390156,28.75,10,18.75
2021,Pepper,THRISSUR,Wadakkanchery,63.744,130.09,2926.1,0.16,37.7,18.5,0.4899992313014067,28.1,10,18.1
2021,Pepper,WAYANAD,Kalpetta,961.534,1540.92,3129.1,0.38,32.0,11.0,0.6239999480829634,21.5,10,11.5
2021,Pepper,WAYANAD,Mananthawady,1113.775,2848.53,3283.4,0.83,32.0,15.8,0.39099991925659905,23.9,10,13.899999999999999
2021,Pepper,WAYANAD,Panamaram,1918.221,4038.36,2683.0,0.99,32.0,11.0,0.475,21.5,10,11.5
2021,Pepper,WAYANAD,Sulthanbathery,720.495,1973.96,2675.2,1.03,32.0,11.0,0.36499979736164867,21.5,10,11.5
2021,Tapioca,TRIVANDRUM,Athiyannoor,12307.763,373.2,3031.5,1.03,34.0,21.2,32.97900053590568,27.6,10,17.6
2021,Tapioca,TRIVANDRUM,Chirayinkeezhu,36120.799,1096.63,2557.0,0.24,34.0,21.5,32.93800005471307,27.75,10,17.75
2021,Tapioca,TRIVANDRUM,Kilimanoor,93714.50708,2083.2903999999967,2629.7,0.33,34.0,21.6,39.718999962219954,27.8,10,17.8
2021,Tapioca,TRIVANDRUM,Nedumangad,21466.527,641.98,2895.1,0.86,34.0,21.4,33.437999626156575,27.7,10,17.7
2021,Tapioca,TRIVANDRUM,Nemom,36593.86,1076.67,3062.1,1.0,34.0,21.3,33.988000037151586,27.65,10,17.65
2021,Tapioca,TRIVANDRUM,Parassala,33561.216,834.69,3199.9,1.03,34.0,21.2,40.20800057506379,27.6,10,17.6
2021,Tapioca,TRIVANDRUM,Perumkadavila,47268.877,1057.02,3217.3,1.03,34.0,21.3,44.718999640498765,27.65,10,17.65
2021,Tapioca,TRIVANDRUM,Pothencode,17912.343,526.06,2593.7,0.38,34.0,21.4,34.050000000000004,27.7,10,17.7
2021,Tapioca,TRIVANDRUM,Vamanapuram,33414.252,1136.23,3083.7,1.03,34.0,21.5,29.40800014081656,27.75,10,17.75
2021,Tapioca,TRIVANDRUM,Varkala,53011.762,1375.25,2519.8,0.2,34.0,21.6,38.54700018178513,27.8,10,17.8
2021,Tapioca,TRIVANDRUM,Vellanad,36904.415,964.04,3267.0,1.03,34.0,21.4,38.28099975104767,27.7,10,17.7
2021,Tapioca,KOZHIKODE,Balussery,10687.307,233.22,3715.0,0.35,35.6,20.0,45.825002143898466,27.8,10,17.8
2021,Tapioca,KOZHIKODE,Chelannur,9657.038,188.43,3673.5,0.27,35.6,20.0,51.250002653505284,27.8,10,17.8
2021,Tapioca,KOZHIKODE,Koduvally,17865.688,504.04,3338.5,0.28,35.6,20.0,35.44498055709864,27.8,10,17.8
2021,Tapioca,KOZHIKODE,Kozhikode,157.425,6.25,3603.4,0.21,35.6,20.0,25.188000000000002,27.8,10,17.8
2021,Tapioca,KOZHIKODE,Kunnamangalam,7337.89,208.36,3416.5,0.32,35.6,20.0,35.21736417738529,27.8,10,17.8
2021,Tapioca,KOZHIKODE,Kunnummel,3755.868,130.83,4244.9,0.73,35.4,19.0,28.70800275166246,27.2,10,17.2
2021,Tapioca,KOZHIKODE,Melady,280.526,9.39,4243.6,0.46,35.4,19.7,29.87497337593184,27.549999999999997,10,17.549999999999997
2021,Tapioca,KOZHIKODE,Panthalayani,585.278,21.38,3968.6,0.39,35.4,18.6,27.375023386342377,27.0,10,17.0
2021,Tapioca,KOZHIKODE,Perambra,6023.982,144.46,3989.8,0.47,35.2,20.0,41.699999999999996,27.6,10,17.6
2021,Tapioca,KOZHIKODE,Thodannur,800.182,31.36,4327.0,0.57,35.2,20.3,25.516007653061227,27.75,10,17.75
2021,Tapioca,KOZHIKODE,Thuneri,2816.625,64.75,4327.0,0.71,35.2,21.2,43.5,28.200000000000003,10,18.200000000000003
2021,Tapioca,KOZHIKODE,Vatakara,384.157,10.29,4327.0,0.37,35.2,21.6,37.33304178814383,28.400000000000002,10,18.400000000000002
2021,Tapioca,ALAPPUZHA,Ambalapuzha,251.86,7.84,3188.5,0.19,33.2,21.9,32.125,27.55,10,17.55
2021,Tapioca,ALAPPUZHA,Aryad,1021.765,24.82,3335.6,0.2,33.2,21.8,41.167002417405314,27.5,10,17.5
2021,Tapioca,ALAPPUZHA,Bharanikkavu,60319.482,871.82,3375.6,0.27,33.2,22.2,69.18799981647588,27.700000000000003,10,17.700000000000003
2021,Tapioca,ALAPPUZHA,Champakkulam,308.505,8.67,3197.5,0.15,33.2,22.0,35.583044982698965,27.6,10,17.6
2021,Tapioca,ALAPPUZHA,Chengannur,35821.381,709.25,3456.1,0.3,33.0,22.4,50.50600070497004,27.7,10,17.7
2021,Tapioca,ALAPPUZHA,Harippad,740.751,64.24,3237.4,0.25,33.2,22.1,11.530993150684932,27.650000000000002,10,17.650000000000002
2021,Tapioca,ALAPPUZHA,Kanjikuzhy,1131.818,41.25,3498.3,0.22,33.2,21.6,27.43801212121212,27.400000000000002,10,17.400000000000002
2021,Tapioca,ALAPPUZHA,Mavelikkara,8123.941,283.39,3345.6,0.29,33.0,22.2,28.66699954126822,27.6,10,17.6
2021,Tapioca,ALAPPUZHA,Muthukulam,2294.275,67.2,3207.9,0.24,33.2,22.0,34.140997023809526,27.6,10,17.6
2021,Tapioca,ALAPPUZHA,Pattanakkad,562.861,15.59,3730.9,0.33,33.2,21.3,36.10397690827453,27.25,10,17.25
